X,Y,Density,GF,layer,simulationID,simtime
85.0593963860959,187.2517125809434,22,0.7142857142857143,1,99,140
100.0593963860959,187.2517125809434,12,0.8441558441558441,1,99,140
115.0593963860959,187.2517125809434,20,0.7402597402597403,1,99,140
130.0593963860959,187.2517125809434,17,0.7792207792207793,1,99,140
145.0593963860959,187.2517125809434,2,0.974025974025974,1,99,140
160.0593963860959,187.2517125809434,0,1,1,99,140
175.0593963860959,187.2517125809434,24,0.6883116883116883,1,99,140
190.0593963860959,187.2517125809434,2,0.974025974025974,1,99,140
205.0593963860959,187.2517125809434,14,0.8181818181818182,1,99,140
220.0593963860959,187.2517125809434,6,0.922077922077922,1,99,140
235.0593963860959,187.2517125809434,10,0.8701298701298701,1,99,140
250.0593963860959,187.2517125809434,25,0.6753246753246753,1,99,140
265.0593963860959,187.2517125809434,18,0.7662337662337663,1,99,140
280.0593963860959,187.2517125809434,16,0.7922077922077922,1,99,140
295.0593963860959,187.2517125809434,22,0.7142857142857143,1,99,140
310.0593963860959,187.2517125809434,15,0.8051948051948052,1,99,140
325.0593963860959,187.2517125809434,13,0.8311688311688312,1,99,140
340.0593963860959,187.2517125809434,6,0.922077922077922,1,99,140
355.0593963860959,187.2517125809434,0,1,1,99,140
370.0593963860959,187.2517125809434,0,1,1,99,140
-49.9406036139041,202.2517125809434,0,1,1,99,140
-34.9406036139041,202.2517125809434,1,0.987012987012987,1,99,140
-19.940603613904102,202.2517125809434,11,0.8571428571428571,1,99,140
-4.940603613904102,202.2517125809434,33,0.5714285714285714,1,99,140
10.059396386095898,202.2517125809434,38,0.5064935064935064,1,99,140
25.059396386095898,202.2517125809434,65,0.15584415584415584,1,99,140
40.0593963860959,202.2517125809434,25,0.6753246753246753,1,99,140
55.0593963860959,202.2517125809434,35,0.5454545454545454,1,99,140
70.0593963860959,202.2517125809434,48,0.37662337662337664,1,99,140
85.0593963860959,202.2517125809434,21,0.7272727272727273,1,99,140
100.0593963860959,202.2517125809434,36,0.5324675324675324,1,99,140
115.0593963860959,202.2517125809434,19,0.7532467532467533,1,99,140
130.0593963860959,202.2517125809434,38,0.5064935064935064,1,99,140
145.0593963860959,202.2517125809434,11,0.8571428571428571,1,99,140
160.0593963860959,202.2517125809434,6,0.922077922077922,1,99,140
175.0593963860959,202.2517125809434,8,0.8961038961038961,1,99,140
190.0593963860959,202.2517125809434,63,0.18181818181818182,1,99,140
205.0593963860959,202.2517125809434,35,0.5454545454545454,1,99,140
220.0593963860959,202.2517125809434,32,0.5844155844155844,1,99,140
235.0593963860959,202.2517125809434,37,0.5194805194805194,1,99,140
250.0593963860959,202.2517125809434,17,0.7792207792207793,1,99,140
265.0593963860959,202.2517125809434,47,0.38961038961038963,1,99,140
280.0593963860959,202.2517125809434,29,0.6233766233766234,1,99,140
295.0593963860959,202.2517125809434,43,0.44155844155844154,1,99,140
310.0593963860959,202.2517125809434,39,0.4935064935064935,1,99,140
325.0593963860959,202.2517125809434,14,0.8181818181818182,1,99,140
340.0593963860959,202.2517125809434,0,1,1,99,140
355.0593963860959,202.2517125809434,0,1,1,99,140
370.0593963860959,202.2517125809434,0,1,1,99,140
-49.9406036139041,217.2517125809434,0,1,1,99,140
-34.9406036139041,217.2517125809434,3,0.961038961038961,1,99,140
-19.940603613904102,217.2517125809434,19,0.7532467532467533,1,99,140
-4.940603613904102,217.2517125809434,26,0.6623376623376623,1,99,140
10.059396386095898,217.2517125809434,13,0.8311688311688312,1,99,140
25.059396386095898,217.2517125809434,42,0.45454545454545453,1,99,140
40.0593963860959,217.2517125809434,55,0.2857142857142857,1,99,140
55.0593963860959,217.2517125809434,8,0.8961038961038961,1,99,140
70.0593963860959,217.2517125809434,19,0.7532467532467533,1,99,140
85.0593963860959,217.2517125809434,31,0.5974025974025974,1,99,140
100.0593963860959,217.2517125809434,20,0.7402597402597403,1,99,140
115.0593963860959,217.2517125809434,17,0.7792207792207793,1,99,140
130.0593963860959,217.2517125809434,20,0.7402597402597403,1,99,140
145.0593963860959,217.2517125809434,8,0.8961038961038961,1,99,140
160.0593963860959,217.2517125809434,8,0.8961038961038961,1,99,140
175.0593963860959,217.2517125809434,7,0.9090909090909091,1,99,140
190.0593963860959,217.2517125809434,23,0.7012987012987013,1,99,140
205.0593963860959,217.2517125809434,13,0.8311688311688312,1,99,140
220.0593963860959,217.2517125809434,4,0.948051948051948,1,99,140
235.0593963860959,217.2517125809434,11,0.8571428571428571,1,99,140
250.0593963860959,217.2517125809434,28,0.6363636363636364,1,99,140
265.0593963860959,217.2517125809434,20,0.7402597402597403,1,99,140
280.0593963860959,217.2517125809434,9,0.8831168831168831,1,99,140
295.0593963860959,217.2517125809434,15,0.8051948051948052,1,99,140
310.0593963860959,217.2517125809434,36,0.5324675324675324,1,99,140
325.0593963860959,217.2517125809434,6,0.922077922077922,1,99,140
340.0593963860959,217.2517125809434,7,0.9090909090909091,1,99,140
355.0593963860959,217.2517125809434,0,1,1,99,140
370.0593963860959,217.2517125809434,0,1,1,99,140
-49.9406036139041,232.2517125809434,0,1,1,99,140
-34.9406036139041,232.2517125809434,1,0.987012987012987,1,99,140
-19.940603613904102,232.2517125809434,10,0.8701298701298701,1,99,140
-4.940603613904102,232.2517125809434,19,0.7532467532467533,1,99,140
10.059396386095898,232.2517125809434,20,0.7402597402597403,1,99,140
25.059396386095898,232.2517125809434,51,0.33766233766233766,1,99,140
40.0593963860959,232.2517125809434,15,0.8051948051948052,1,99,140
55.0593963860959,232.2517125809434,28,0.6363636363636364,1,99,140
70.0593963860959,232.2517125809434,22,0.7142857142857143,1,99,140
85.0593963860959,232.2517125809434,19,0.7532467532467533,1,99,140
100.0593963860959,232.2517125809434,40,0.4805194805194805,1,99,140
115.0593963860959,232.2517125809434,42,0.45454545454545453,1,99,140
130.0593963860959,232.2517125809434,22,0.7142857142857143,1,99,140
145.0593963860959,232.2517125809434,9,0.8831168831168831,1,99,140
160.0593963860959,232.2517125809434,8,0.8961038961038961,1,99,140
175.0593963860959,232.2517125809434,10,0.8701298701298701,1,99,140
190.0593963860959,232.2517125809434,33,0.5714285714285714,1,99,140
205.0593963860959,232.2517125809434,34,0.5584415584415584,1,99,140
220.0593963860959,232.2517125809434,51,0.33766233766233766,1,99,140
235.0593963860959,232.2517125809434,41,0.4675324675324675,1,99,140
250.0593963860959,232.2517125809434,18,0.7662337662337663,1,99,140
265.0593963860959,232.2517125809434,46,0.4025974025974026,1,99,140
280.0593963860959,232.2517125809434,29,0.6233766233766234,1,99,140
295.0593963860959,232.2517125809434,40,0.4805194805194805,1,99,140
310.0593963860959,232.2517125809434,39,0.4935064935064935,1,99,140
325.0593963860959,232.2517125809434,3,0.961038961038961,1,99,140
340.0593963860959,232.2517125809434,0,1,1,99,140
355.0593963860959,232.2517125809434,0,1,1,99,140
370.0593963860959,232.2517125809434,0,1,1,99,140
-49.9406036139041,247.2517125809434,0,1,1,99,140
-34.9406036139041,247.2517125809434,2,0.974025974025974,1,99,140
-19.940603613904102,247.2517125809434,8,0.8961038961038961,1,99,140
-4.940603613904102,247.2517125809434,27,0.6493506493506493,1,99,140
10.059396386095898,247.2517125809434,29,0.6233766233766234,1,99,140
25.059396386095898,247.2517125809434,49,0.36363636363636365,1,99,140
40.0593963860959,247.2517125809434,26,0.6623376623376623,1,99,140
55.0593963860959,247.2517125809434,45,0.4155844155844156,1,99,140
70.0593963860959,247.2517125809434,44,0.42857142857142855,1,99,140
85.0593963860959,247.2517125809434,12,0.8441558441558441,1,99,140
100.0593963860959,247.2517125809434,40,0.4805194805194805,1,99,140
115.0593963860959,247.2517125809434,35,0.5454545454545454,1,99,140
130.0593963860959,247.2517125809434,30,0.6103896103896104,1,99,140
145.0593963860959,247.2517125809434,17,0.7792207792207793,1,99,140
160.0593963860959,247.2517125809434,0,1,1,99,140
175.0593963860959,247.2517125809434,11,0.8571428571428571,1,99,140
190.0593963860959,247.2517125809434,30,0.6103896103896104,1,99,140
205.0593963860959,247.2517125809434,43,0.44155844155844154,1,99,140
220.0593963860959,247.2517125809434,31,0.5974025974025974,1,99,140
235.0593963860959,247.2517125809434,36,0.5324675324675324,1,99,140
250.0593963860959,247.2517125809434,16,0.7922077922077922,1,99,140
265.0593963860959,247.2517125809434,55,0.2857142857142857,1,99,140
280.0593963860959,247.2517125809434,25,0.6753246753246753,1,99,140
295.0593963860959,247.2517125809434,35,0.5454545454545454,1,99,140
310.0593963860959,247.2517125809434,68,0.11688311688311688,1,99,140
325.0593963860959,247.2517125809434,7,0.9090909090909091,1,99,140
340.0593963860959,247.2517125809434,0,1,1,99,140
355.0593963860959,247.2517125809434,0,1,1,99,140
370.0593963860959,247.2517125809434,0,1,1,99,140
-49.9406036139041,262.2517125809434,0,1,1,99,140
-34.9406036139041,262.2517125809434,0,1,1,99,140
-19.940603613904102,262.2517125809434,0,1,1,99,140
-4.940603613904102,262.2517125809434,11,0.8571428571428571,1,99,140
10.059396386095898,262.2517125809434,16,0.7922077922077922,1,99,140
25.059396386095898,262.2517125809434,23,0.7012987012987013,1,99,140
40.0593963860959,262.2517125809434,9,0.8831168831168831,1,99,140
55.0593963860959,262.2517125809434,30,0.6103896103896104,1,99,140
70.0593963860959,262.2517125809434,15,0.8051948051948052,1,99,140
85.0593963860959,262.2517125809434,7,0.9090909090909091,1,99,140
100.0593963860959,262.2517125809434,24,0.6883116883116883,1,99,140
115.0593963860959,262.2517125809434,11,0.8571428571428571,1,99,140
130.0593963860959,262.2517125809434,5,0.935064935064935,1,99,140
145.0593963860959,262.2517125809434,1,0.987012987012987,1,99,140
160.0593963860959,262.2517125809434,9,0.8831168831168831,1,99,140
175.0593963860959,262.2517125809434,11,0.8571428571428571,1,99,140
190.0593963860959,262.2517125809434,11,0.8571428571428571,1,99,140
205.0593963860959,262.2517125809434,20,0.7402597402597403,1,99,140
220.0593963860959,262.2517125809434,35,0.5454545454545454,1,99,140
235.0593963860959,262.2517125809434,19,0.7532467532467533,1,99,140
250.0593963860959,262.2517125809434,0,1,1,99,140
265.0593963860959,262.2517125809434,11,0.8571428571428571,1,99,140
280.0593963860959,262.2517125809434,22,0.7142857142857143,1,99,140
295.0593963860959,262.2517125809434,19,0.7532467532467533,1,99,140
310.0593963860959,262.2517125809434,17,0.7792207792207793,1,99,140
325.0593963860959,262.2517125809434,17,0.7792207792207793,1,99,140
340.0593963860959,262.2517125809434,6,0.922077922077922,1,99,140
355.0593963860959,262.2517125809434,0,1,1,99,140
370.0593963860959,262.2517125809434,0,1,1,99,140
-49.9406036139041,277.2517125809434,0,1,1,99,140
-34.9406036139041,277.2517125809434,0,1,1,99,140
-19.940603613904102,277.2517125809434,9,0.8831168831168831,1,99,140
-4.940603613904102,277.2517125809434,31,0.5974025974025974,1,99,140
10.059396386095898,277.2517125809434,33,0.5714285714285714,1,99,140
25.059396386095898,277.2517125809434,52,0.3246753246753247,1,99,140
40.0593963860959,277.2517125809434,24,0.6883116883116883,1,99,140
55.0593963860959,277.2517125809434,48,0.37662337662337664,1,99,140
70.0593963860959,277.2517125809434,41,0.4675324675324675,1,99,140
85.0593963860959,277.2517125809434,19,0.7532467532467533,1,99,140
100.0593963860959,277.2517125809434,49,0.36363636363636365,1,99,140
115.0593963860959,277.2517125809434,35,0.5454545454545454,1,99,140
130.0593963860959,277.2517125809434,35,0.5454545454545454,1,99,140
145.0593963860959,277.2517125809434,17,0.7792207792207793,1,99,140
160.0593963860959,277.2517125809434,9,0.8831168831168831,1,99,140
175.0593963860959,277.2517125809434,10,0.8701298701298701,1,99,140
190.0593963860959,277.2517125809434,37,0.5194805194805194,1,99,140
205.0593963860959,277.2517125809434,29,0.6233766233766234,1,99,140
220.0593963860959,277.2517125809434,55,0.2857142857142857,1,99,140
235.0593963860959,277.2517125809434,57,0.2597402597402597,1,99,140
250.0593963860959,277.2517125809434,16,0.7922077922077922,1,99,140
265.0593963860959,277.2517125809434,37,0.5194805194805194,1,99,140
280.0593963860959,277.2517125809434,21,0.7272727272727273,1,99,140
295.0593963860959,277.2517125809434,58,0.24675324675324675,1,99,140
310.0593963860959,277.2517125809434,37,0.5194805194805194,1,99,140
325.0593963860959,277.2517125809434,12,0.8441558441558441,1,99,140
340.0593963860959,277.2517125809434,7,0.9090909090909091,1,99,140
355.0593963860959,277.2517125809434,0,1,1,99,140
370.0593963860959,277.2517125809434,0,1,1,99,140
-49.9406036139041,292.2517125809434,0,1,1,99,140
-34.9406036139041,292.2517125809434,0,1,1,99,140
-19.940603613904102,292.2517125809434,0,1,1,99,140
-4.940603613904102,292.2517125809434,21,0.7272727272727273,1,99,140
10.059396386095898,292.2517125809434,16,0.7922077922077922,1,99,140
25.059396386095898,292.2517125809434,22,0.7142857142857143,1,99,140
40.0593963860959,292.2517125809434,18,0.7662337662337663,1,99,140
55.0593963860959,292.2517125809434,26,0.6623376623376623,1,99,140
70.0593963860959,292.2517125809434,25,0.6753246753246753,1,99,140
85.0593963860959,292.2517125809434,38,0.5064935064935064,1,99,140
100.0593963860959,292.2517125809434,40,0.4805194805194805,1,99,140
115.0593963860959,292.2517125809434,11,0.8571428571428571,1,99,140
130.0593963860959,292.2517125809434,8,0.8961038961038961,1,99,140
145.0593963860959,292.2517125809434,9,0.8831168831168831,1,99,140
160.0593963860959,292.2517125809434,6,0.922077922077922,1,99,140
175.0593963860959,292.2517125809434,8,0.8961038961038961,1,99,140
190.0593963860959,292.2517125809434,19,0.7532467532467533,1,99,140
205.0593963860959,292.2517125809434,25,0.6753246753246753,1,99,140
220.0593963860959,292.2517125809434,56,0.2727272727272727,1,99,140
235.0593963860959,292.2517125809434,43,0.44155844155844154,1,99,140
250.0593963860959,292.2517125809434,11,0.8571428571428571,1,99,140
265.0593963860959,292.2517125809434,4,0.948051948051948,1,99,140
280.0593963860959,292.2517125809434,4,0.948051948051948,1,99,140
295.0593963860959,292.2517125809434,30,0.6103896103896104,1,99,140
310.0593963860959,292.2517125809434,13,0.8311688311688312,1,99,140
325.0593963860959,292.2517125809434,0,1,1,99,140
340.0593963860959,292.2517125809434,0,1,1,99,140
355.0593963860959,292.2517125809434,0,1,1,99,140
370.0593963860959,292.2517125809434,0,1,1,99,140
-49.9406036139041,307.2517125809434,0,1,1,99,140
-34.9406036139041,307.2517125809434,0,1,1,99,140
-19.940603613904102,307.2517125809434,9,0.8831168831168831,1,99,140
-4.940603613904102,307.2517125809434,26,0.6623376623376623,1,99,140
10.059396386095898,307.2517125809434,18,0.7662337662337663,1,99,140
25.059396386095898,307.2517125809434,47,0.38961038961038963,1,99,140
40.0593963860959,307.2517125809434,28,0.6363636363636364,1,99,140
55.0593963860959,307.2517125809434,34,0.5584415584415584,1,99,140
70.0593963860959,307.2517125809434,20,0.7402597402597403,1,99,140
85.0593963860959,307.2517125809434,12,0.8441558441558441,1,99,140
100.0593963860959,307.2517125809434,35,0.5454545454545454,1,99,140
115.0593963860959,307.2517125809434,23,0.7012987012987013,1,99,140
130.0593963860959,307.2517125809434,24,0.6883116883116883,1,99,140
145.0593963860959,307.2517125809434,10,0.8701298701298701,1,99,140
160.0593963860959,307.2517125809434,2,0.974025974025974,1,99,140
175.0593963860959,307.2517125809434,0,1,1,99,140
190.0593963860959,307.2517125809434,29,0.6233766233766234,1,99,140
205.0593963860959,307.2517125809434,26,0.6623376623376623,1,99,140
220.0593963860959,307.2517125809434,27,0.6493506493506493,1,99,140
235.0593963860959,307.2517125809434,30,0.6103896103896104,1,99,140
250.0593963860959,307.2517125809434,31,0.5974025974025974,1,99,140
265.0593963860959,307.2517125809434,33,0.5714285714285714,1,99,140
280.0593963860959,307.2517125809434,23,0.7012987012987013,1,99,140
295.0593963860959,307.2517125809434,32,0.5844155844155844,1,99,140
310.0593963860959,307.2517125809434,39,0.4935064935064935,1,99,140
325.0593963860959,307.2517125809434,20,0.7402597402597403,1,99,140
340.0593963860959,307.2517125809434,14,0.8181818181818182,1,99,140
355.0593963860959,307.2517125809434,0,1,1,99,140
370.0593963860959,307.2517125809434,0,1,1,99,140
-49.9406036139041,322.2517125809434,0,1,1,99,140
-34.9406036139041,322.2517125809434,1,0.987012987012987,1,99,140
-19.940603613904102,322.2517125809434,12,0.8441558441558441,1,99,140
-4.940603613904102,322.2517125809434,37,0.5194805194805194,1,99,140
10.059396386095898,322.2517125809434,24,0.6883116883116883,1,99,140
25.059396386095898,322.2517125809434,45,0.4155844155844156,1,99,140
40.0593963860959,322.2517125809434,22,0.7142857142857143,1,99,140
55.0593963860959,322.2517125809434,59,0.23376623376623376,1,99,140
70.0593963860959,322.2517125809434,52,0.3246753246753247,1,99,140
85.0593963860959,322.2517125809434,50,0.35064935064935066,1,99,140
100.0593963860959,322.2517125809434,46,0.4025974025974026,1,99,140
115.0593963860959,322.2517125809434,15,0.8051948051948052,1,99,140
130.0593963860959,322.2517125809434,31,0.5974025974025974,1,99,140
145.0593963860959,322.2517125809434,9,0.8831168831168831,1,99,140
160.0593963860959,322.2517125809434,4,0.948051948051948,1,99,140
175.0593963860959,322.2517125809434,8,0.8961038961038961,1,99,140
190.0593963860959,322.2517125809434,39,0.4935064935064935,1,99,140
205.0593963860959,322.2517125809434,41,0.4675324675324675,1,99,140
220.0593963860959,322.2517125809434,33,0.5714285714285714,1,99,140
235.0593963860959,322.2517125809434,25,0.6753246753246753,1,99,140
250.0593963860959,322.2517125809434,35,0.5454545454545454,1,99,140
